NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	NA	1	1	1	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	2	1	NA	NA	NA	NA	
NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	
NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	1	1	2	1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	NA	1	1	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
